-3,603,600,1
-3,600,600,1
-3,597,600,1
-3,594,600,1
-3,591,600,1
-3,588,600,1
-3,585,600,1
-3,582,600,1
-3,579,600,1
-3,576,600,1
-3,573,600,1
-3,570,600,1
-3,567,600,1
-3,564,600,1
-3,561,600,1
-3,558,600,1
-3,555,600,1
-3,552,600,1
-3,549,600,1
-3,546,600,1
-3,543,600,1
-3,540,600,1
-3,537,600,1
-3,534,600,1
-3,531,600,1
-3,528,600,1
-3,525,600,1
-3,522,600,1
-3,519,600,1
-3,516,600,1
-3,513,600,1
-3,510,600,1
-3,507,600,1
-3,504,600,1
-3,501,600,1
-3,498,600,1
-3,495,600,1
-3,492,600,1
-3,489,600,1
-3,486,600,1
-3,483,600,1
-3,480,600,1
-3,477,600,1
-3,474,600,1
-3,471,600,1
-3,468,600,1
-3,465,600,1
-3,462,600,1
-3,459,600,1
-3,456,600,1
-3,453,600,1
-3,450,600,1
-3,447,600,1
-3,444,600,1
-3,441,600,1
-3,438,600,1
-3,435,600,1
-3,432,600,1
-3,429,600,1
-3,426,600,1
-3,423,600,1
-3,420,600,1
-3,417,600,1
-3,414,600,1
-3,411,600,1
-3,408,600,1
-3,405,600,1
-3,402,600,1
-3,399,600,1
-3,396,600,1
-3,393,600,1
-3,390,600,1
-3,387,600,1
-3,384,600,1
-3,381,600,1
-3,378,600,1
-3,375,600,1
-3,372,600,1
-3,369,600,1
-3,366,600,1
-3,363,600,1
-3,360,600,1
-3,357,600,1
-3,354,600,1
-3,351,600,1
-3,348,600,1
-3,345,600,1
-3,342,600,1
-3,339,600,1
-3,336,600,1
-3,333,600,1
-3,330,600,1
-3,327,600,1
-3,324,600,1
-3,321,600,1
-3,318,600,1
-3,315,600,1
-3,312,600,1
-3,309,600,1
-3,306,600,1
-3,303,600,1
-3,300,600,1
-3,297,600,1
-3,294,600,1
-3,291,600,1
-3,288,600,1
-3,285,600,1
-3,282,600,1
-3,279,600,1
-3,276,600,1
-3,273,600,1
-3,270,600,1
-3,267,600,1
-3,264,600,1
-3,261,600,1
-3,258,600,1
-3,255,600,1
-3,252,600,1
-3,249,600,1
-3,246,600,1
-3,243,600,1
-3,240,600,1
-3,237,600,1
-3,234,600,1
-3,231,600,1
-3,228,600,1
-3,225,600,1
-3,222,600,1
-3,219,600,1
-3,216,600,1
-3,213,600,1
-3,210,600,1
-3,207,600,1
-3,204,600,1
-3,201,600,1
-3,198,600,1
-3,195,600,1
-3,192,600,1
-3,189,600,1
-3,186,600,1
-3,183,600,1
-3,180,600,1
-3,177,600,1
-3,174,600,1
-3,171,600,1
-3,168,600,1
-3,165,600,1
-3,162,600,1
-3,159,600,1
-3,156,600,1
-3,153,600,1
-3,150,600,1
-3,147,600,1
-3,144,600,1
-3,141,600,1
-3,138,600,1
-3,135,600,1
-3,132,600,1
-3,129,600,1
-3,126,600,1
-3,123,600,1
-3,120,600,1
-3,117,600,1
-3,114,600,1
-3,111,600,1
-3,108,600,1
-3,105,600,1
-3,102,600,1
-3,99,600,1
-3,96,600,1
-3,93,600,1
-3,90,600,1
-3,87,600,1
-3,84,600,1
-3,81,600,1
-3,78,600,1
-3,75,600,1
-3,72,600,1
-3,69,600,1
-3,66,600,1
-3,63,600,1
-3,60,600,1
-3,57,600,1
-3,54,600,1
-3,51,600,1
-3,48,600,1
-3,45,600,1
-3,42,600,1
-3,39,600,1
-3,36,600,1
-3,33,600,1
-3,30,600,1
-3,27,600,1
-3,24,600,1
-3,21,600,1
-3,18,600,1
-3,15,600,1
-3,12,600,1
-3,9,600,1
-3,6,600,1
-2,603,600,1
-1,4,600,1
1,603,600,1
2,4,600,1
4,603,600,1
5,4,600,1
7,603,600,1
8,4,600,1
10,603,600,1
11,4,600,1
13,603,600,1
14,4,600,1
16,603,600,1
17,4,600,1
19,603,600,1
20,4,600,1
22,603,600,1
23,4,600,1
25,603,600,1
26,4,600,1
28,603,600,1
29,4,600,1
31,603,600,1
32,4,600,1
34,603,600,1
35,4,600,1
37,603,600,1
38,4,600,1
40,603,600,1
41,4,600,1
43,603,600,1
44,4,600,1
46,603,600,1
47,4,600,1
49,603,600,1
50,4,600,1
52,603,600,1
53,4,600,1
55,603,600,1
56,4,600,1
58,603,600,1
59,4,600,1
61,603,600,1
62,4,600,1
64,603,600,1
65,4,600,1
67,603,600,1
68,4,600,1
70,603,600,1
71,4,600,1
73,603,600,1
74,4,600,1
76,603,600,1
77,4,600,1
79,603,600,1
80,4,600,1
82,603,600,1
83,4,600,1
85,603,600,1
86,4,600,1
88,603,600,1
89,4,600,1
91,603,600,1
92,4,600,1
94,603,600,1
95,4,600,1
97,603,600,1
97,501,600,1
97,498,600,1
97,495,600,1
97,492,600,1
97,489,600,1
97,486,600,1
97,483,600,1
97,480,600,1
97,477,600,1
97,474,600,1
97,471,600,1
97,468,600,1
97,465,600,1
97,462,600,1
97,459,600,1
97,456,600,1
97,453,600,1
97,450,600,1
97,447,600,1
97,444,600,1
97,441,600,1
97,438,600,1
97,435,600,1
97,432,600,1
97,429,600,1
97,426,600,1
97,423,600,1
97,420,600,1
97,417,600,1
97,414,600,1
97,411,600,1
97,408,600,1
97,405,600,1
97,402,600,1
97,399,600,1
97,396,600,1
97,393,600,1
97,390,600,1
97,387,600,1
97,384,600,1
97,381,600,1
97,378,600,1
97,375,600,1
97,372,600,1
97,369,600,1
97,366,600,1
97,363,600,1
97,360,600,1
97,357,600,1
97,354,600,1
97,351,600,1
97,348,600,1
97,345,600,1
97,342,600,1
97,339,600,1
97,336,600,1
97,333,600,1
97,330,600,1
97,327,600,1
97,324,600,1
97,321,600,1
97,318,600,1
97,315,600,1
97,312,600,1
97,309,600,1
97,306,600,1
97,303,600,1
97,300,600,1
97,297,600,1
97,294,600,1
97,291,600,1
97,288,600,1
97,285,600,1
97,282,600,1
97,279,600,1
97,276,600,1
97,273,600,1
97,270,600,1
97,267,600,1
97,264,600,1
97,261,600,1
97,258,600,1
97,255,600,1
97,252,600,1
97,249,600,1
97,246,600,1
97,243,600,1
97,240,600,1
97,237,600,1
97,234,600,1
97,231,600,1
97,228,600,1
97,225,600,1
97,222,600,1
97,219,600,1
97,216,600,1
97,213,600,1
97,210,600,1
97,207,600,1
97,204,600,1
98,503,600,1
99,603,600,1
99,4,600,1
100,203,600,1
101,503,600,1
102,603,600,1
102,4,600,1
103,203,600,1
104,503,600,1
105,603,600,1
105,4,600,1
106,203,600,1
107,503,600,1
108,603,600,1
108,4,600,1
109,203,600,1
110,503,600,1
111,603,600,1
111,4,600,1
112,203,600,1
113,503,600,1
114,603,600,1
114,4,600,1
115,203,600,1
116,503,600,1
117,603,600,1
117,4,600,1
118,203,600,1
119,503,600,1
120,603,600,1
120,4,600,1
121,203,600,1
122,503,600,1
123,603,600,1
123,4,600,1
124,203,600,1
125,503,600,1
126,603,600,1
126,4,600,1
127,203,600,1
128,503,600,1
129,603,600,1
129,4,600,1
130,203,600,1
131,503,600,1
132,603,600,1
132,4,600,1
133,203,600,1
134,503,600,1
135,603,600,1
135,4,600,1
136,203,600,1
137,503,600,1
138,603,600,1
138,4,600,1
139,203,600,1
140,503,600,1
141,603,600,1
141,4,600,1
142,203,600,1
143,503,600,1
144,603,600,1
144,4,600,1
145,203,600,1
146,503,600,1
147,603,600,1
147,4,600,1
148,203,600,1
149,503,600,1
150,603,600,1
150,4,600,1
151,203,600,1
152,503,600,1
153,603,600,1
153,4,600,1
154,203,600,1
155,503,600,1
156,603,600,1
156,4,600,1
157,203,600,1
158,503,600,1
159,603,600,1
159,4,600,1
160,203,600,1
161,503,600,1
162,603,600,1
162,4,600,1
163,203,600,1
164,503,600,1
165,603,600,1
165,4,600,1
166,203,600,1
167,503,600,1
168,603,600,1
168,4,600,1
169,203,600,1
170,503,600,1
171,603,600,1
171,4,600,1
172,203,600,1
173,503,600,1
174,603,600,1
174,4,600,1
175,203,600,1
176,503,600,1
177,603,600,1
177,4,600,1
178,203,600,1
179,503,600,1
180,603,600,1
180,4,600,1
181,203,600,1
182,503,600,1
183,603,600,1
183,4,600,1
184,203,600,1
185,503,600,1
186,603,600,1
186,4,600,1
187,203,600,1
188,503,600,1
189,603,600,1
189,4,600,1
190,203,600,1
191,503,600,1
192,603,600,1
192,4,600,1
193,203,600,1
194,503,600,1
195,603,600,1
195,4,600,1
196,502,600,1
196,499,600,1
196,496,600,1
196,493,600,1
196,490,600,1
196,487,600,1
196,484,600,1
196,481,600,1
196,478,600,1
196,475,600,1
196,472,600,1
196,469,600,1
196,466,600,1
196,463,600,1
196,460,600,1
196,457,600,1
196,454,600,1
196,451,600,1
196,448,600,1
196,445,600,1
196,442,600,1
196,439,600,1
196,436,600,1
196,433,600,1
196,430,600,1
196,427,600,1
196,424,600,1
196,421,600,1
196,418,600,1
196,415,600,1
196,412,600,1
196,409,600,1
196,406,600,1
196,403,600,1
196,400,600,1
196,397,600,1
196,394,600,1
196,391,600,1
196,388,600,1
196,385,600,1
196,382,600,1
196,379,600,1
196,376,600,1
196,373,600,1
196,370,600,1
196,367,600,1
196,364,600,1
196,361,600,1
196,358,600,1
196,355,600,1
196,352,600,1
196,349,600,1
196,346,600,1
196,343,600,1
196,340,600,1
196,337,600,1
196,334,600,1
196,331,600,1
196,328,600,1
196,325,600,1
196,322,600,1
196,319,600,1
196,316,600,1
196,313,600,1
196,310,600,1
196,307,600,1
197,603,600,1
197,304,600,1
198,603,600,1
198,4,600,1
199,203,600,1
200,303,600,1
201,603,600,1
201,4,600,1
202,203,600,1
203,303,600,1
204,603,600,1
204,4,600,1
205,203,600,1
206,303,600,1
207,603,600,1
207,4,600,1
208,203,600,1
209,303,600,1
210,603,600,1
210,4,600,1
211,203,600,1
212,303,600,1
213,603,600,1
213,4,600,1
214,203,600,1
215,303,600,1
216,603,600,1
216,4,600,1
217,203,600,1
218,303,600,1
219,603,600,1
219,4,600,1
220,203,600,1
221,303,600,1
222,603,600,1
222,4,600,1
223,203,600,1
224,303,600,1
225,603,600,1
225,4,600,1
226,203,600,1
227,303,600,1
228,603,600,1
228,4,600,1
229,203,600,1
230,303,600,1
231,603,600,1
231,4,600,1
232,203,600,1
233,303,600,1
234,603,600,1
234,4,600,1
235,203,600,1
236,303,600,1
237,603,600,1
237,4,600,1
238,203,600,1
239,303,600,1
240,603,600,1
240,4,600,1
241,203,600,1
242,303,600,1
243,603,600,1
243,4,600,1
244,203,600,1
245,303,600,1
246,603,600,1
246,4,600,1
247,203,600,1
248,303,600,1
249,603,600,1
249,4,600,1
250,203,600,1
251,303,600,1
252,603,600,1
252,4,600,1
253,203,600,1
254,303,600,1
255,603,600,1
255,4,600,1
256,203,600,1
257,303,600,1
258,603,600,1
258,4,600,1
259,203,600,1
260,303,600,1
261,603,600,1
261,4,600,1
262,203,600,1
263,303,600,1
264,603,600,1
264,4,600,1
265,203,600,1
266,303,600,1
267,603,600,1
267,4,600,1
268,203,600,1
269,303,600,1
270,603,600,1
270,4,600,1
271,203,600,1
272,303,600,1
273,603,600,1
273,4,600,1
274,203,600,1
275,303,600,1
276,603,600,1
276,4,600,1
277,203,600,1
278,303,600,1
279,603,600,1
279,4,600,1
280,203,600,1
281,303,600,1
282,603,600,1
282,4,600,1
283,203,600,1
284,303,600,1
285,603,600,1
285,4,600,1
286,203,600,1
287,303,600,1
288,603,600,1
288,4,600,1
289,203,600,1
290,303,600,1
291,603,600,1
291,4,600,1
292,203,600,1
293,303,600,1
294,603,600,1
294,4,600,1
295,203,600,1
296,303,600,1
297,603,600,1
297,501,600,1
297,498,600,1
297,495,600,1
297,492,600,1
297,489,600,1
297,486,600,1
297,483,600,1
297,480,600,1
297,477,600,1
297,474,600,1
297,471,600,1
297,468,600,1
297,465,600,1
297,462,600,1
297,459,600,1
297,456,600,1
297,453,600,1
297,450,600,1
297,447,600,1
297,444,600,1
297,441,600,1
297,438,600,1
297,435,600,1
297,432,600,1
297,429,600,1
297,426,600,1
297,423,600,1
297,420,600,1
297,417,600,1
297,414,600,1
297,411,600,1
297,408,600,1
297,405,600,1
297,203,600,1
298,503,600,1
298,203,600,1
299,504,600,1
299,203,600,1
300,504,600,1
300,203,600,1
301,503,600,1
301,203,600,1
302,503,600,1
302,203,600,1
303,503,600,1
303,203,600,1
304,503,600,1
304,203,600,1
305,503,600,1
305,203,600,1
306,503,600,1
306,203,600,1
307,503,600,1
307,203,600,1
308,503,600,1
308,203,600,1
309,503,600,1
309,203,600,1
310,503,600,1
310,203,600,1
311,503,600,1
311,203,600,1
312,503,600,1
312,203,600,1
313,503,600,1
313,203,600,1
314,503,600,1
314,203,600,1
315,503,600,1
315,203,600,1
316,503,600,1
316,203,600,1
317,503,600,1
317,203,600,1
318,503,600,1
318,203,600,1
319,503,600,1
319,203,600,1
320,503,600,1
320,203,600,1
321,503,600,1
321,203,600,1
322,503,600,1
322,203,600,1
323,503,600,1
323,203,600,1
324,503,600,1
324,203,600,1
325,503,600,1
325,203,600,1
326,503,600,1
326,203,600,1
327,503,600,1
327,203,600,1
328,503,600,1
328,203,600,1
329,503,600,1
329,203,600,1
330,503,600,1
330,203,600,1
331,503,600,1
331,203,600,1
332,503,600,1
332,203,600,1
333,503,600,1
333,203,600,1
334,503,600,1
334,203,600,1
335,503,600,1
335,203,600,1
336,503,600,1
336,203,600,1
337,503,600,1
337,203,600,1
338,503,600,1
338,203,600,1
339,503,600,1
339,203,600,1
340,503,600,1
340,203,600,1
341,503,600,1
341,203,600,1
342,503,600,1
342,203,600,1
343,503,600,1
343,203,600,1
344,503,600,1
344,203,600,1
345,503,600,1
345,203,600,1
346,503,600,1
346,203,600,1
347,503,600,1
347,203,600,1
348,503,600,1
348,203,600,1
349,503,600,1
349,203,600,1
350,503,600,1
350,203,600,1
351,503,600,1
351,203,600,1
352,503,600,1
352,203,600,1
353,503,600,1
353,203,600,1
354,503,600,1
354,203,600,1
355,503,600,1
355,203,600,1
356,503,600,1
356,203,600,1
357,503,600,1
357,203,600,1
358,503,600,1
358,203,600,1
359,503,600,1
359,203,600,1
360,503,600,1
360,203,600,1
361,503,600,1
361,203,600,1
362,503,600,1
362,203,600,1
363,503,600,1
363,203,600,1
364,503,600,1
364,203,600,1
365,503,600,1
365,203,600,1
366,503,600,1
366,203,600,1
367,503,600,1
367,203,600,1
368,503,600,1
368,203,600,1
369,503,600,1
369,203,600,1
370,503,600,1
370,203,600,1
371,503,600,1
371,203,600,1
372,503,600,1
372,203,600,1
373,503,600,1
373,203,600,1
374,503,600,1
374,203,600,1
375,503,600,1
375,203,600,1
376,503,600,1
376,203,600,1
377,503,600,1
377,203,600,1
378,503,600,1
378,203,600,1
379,503,600,1
379,203,600,1
380,503,600,1
380,203,600,1
381,503,600,1
381,203,600,1
382,503,600,1
382,203,600,1
383,503,600,1
383,203,600,1
384,503,600,1
384,203,600,1
385,503,600,1
385,203,600,1
386,503,600,1
386,203,600,1
387,503,600,1
387,203,600,1
388,503,600,1
388,203,600,1
389,503,600,1
389,203,600,1
390,503,600,1
390,203,600,1
391,503,600,1
391,203,600,1
392,503,600,1
392,203,600,1
393,503,600,1
393,203,600,1
394,503,600,1
394,203,600,1
395,503,600,1
395,203,600,1
396,503,600,1
396,500,600,1
396,497,600,1
396,494,600,1
396,491,600,1
396,488,600,1
396,485,600,1
396,482,600,1
396,479,600,1
396,476,600,1
396,473,600,1
396,470,600,1
396,467,600,1
396,464,600,1
396,461,600,1
396,458,600,1
396,455,600,1
396,452,600,1
396,449,600,1
396,446,600,1
396,443,600,1
396,440,600,1
396,437,600,1
396,434,600,1
396,431,600,1
396,428,600,1
396,425,600,1
396,422,600,1
396,419,600,1
396,416,600,1
396,413,600,1
396,410,600,1
396,407,600,1
396,402,600,1
396,399,600,1
396,396,600,1
396,393,600,1
396,390,600,1
396,387,600,1
396,384,600,1
396,381,600,1
396,378,600,1
396,375,600,1
396,372,600,1
396,369,600,1
396,366,600,1
396,363,600,1
396,360,600,1
396,357,600,1
396,354,600,1
396,351,600,1
396,348,600,1
396,345,600,1
396,342,600,1
396,339,600,1
396,336,600,1
396,333,600,1
396,330,600,1
396,327,600,1
396,324,600,1
396,321,600,1
396,318,600,1
396,315,600,1
